objectId,department,title,final_group,objectBeginDate,objectEndDate,final_date,final_date_bucket_key,geo_options,geo_normalized_best_guess_location,geo_normalized_source_cols,geo_normalized_confidence,geo_normalized_geo_eligible,mapbox_feature_id,mapbox_place_name,geo_mapbox_lon,geo_mapbox_lat,geo_mapbox_relevance,geo_mapbox_accuracy,geo_mapbox_match_status,geo_mapbox_updated_at,color_eligible,top_color_hex,dominant_colors_hex,color_group_id,color_group_key,color_group_type,color_group_confidence
460277,Robert Lehman Collection,Apothecary jar (albarello),jar,1477,1503,1490,1000:1499,"||||||||Italian, Naples||","Naples, Italy",culture||country,0.55,true,place.36685936,"Naples, Naples, Italy",14.253269,40.84603,1.0,place:1.00,matched,2026-04-27T16:46:55Z,True,#020202,"[""#020202"", ""#fefefe"", ""#030b0b"", ""#a39c83"", ""#02050a"", ""#9b957b"", ""#733c03"", ""#031313""]",0.0,multicolor,multicolor,0.56672
771034,European Sculpture and Decorative Arts,"""Alhambra"" vase with lid",jar,1877,1890,1883,1500:1999,||||||||||British,Britain,department||artistNationality,0.53,true,country.8783,United Kingdom,-2.36967,54.237933,1.0,country:1.00,matched,2026-04-27T16:46:31Z,True,#fefefe,"[""#fefefe"", ""#010234"", ""#01023c"", ""#01022c"", ""#010243"", ""#a37434"", ""#fdfdf4"", ""#b4833c""]",0.0,multicolor,multicolor,0.500249
48844,Asian Art,Bottle with an entwined dragon,bottle,1500,1644,1572,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
36454,Asian Art,Jar with Floral Design,jar,1867,1933,1900,1500:1999,||||||||Korea||,Korea,culture,0.55,true,country.8828,South Korea,128.168944,36.536236,1.0,country:1.00,matched,2026-04-27T16:46:49Z,True,#838383,"[""#838383"", ""#8b8b8b"", ""#7c7c7c"", ""#939393"", ""#747474"", ""#9c9b9b"", ""#6c6c6c"", ""#a4a2a3""]",8.0,gray,single,0.926954
47647,Asian Art,Vase with floral scrolls,vase,1767,1799,1783,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#336c6c,"[""#336c6c"", ""#fefefd"", ""#3b6c6b"", ""#2c6c6b"", ""#436c6b"", ""#337373"", ""#3b7373"", ""#3b6a65""]",0.0,multicolor,multicolor,0.45912
463554,Medieval Art,Jug with Figure in Profile,jug,1420,1450,1435,1000:1499,Florence or its vicinity||Tuscany||||Italy||Italian||,"Florence, Tuscany, Italy",city||state||country,0.75,true,place.22481008,"Florence, Florence, Italy",11.256129,43.771484,0.666667,place:0.67,matched,2026-04-27T16:46:42Z,True,#b4ab9b,"[""#b4ab9b"", ""#827c6c"", ""#aba394"", ""#7c7364"", ""#bbb3a3"", ""#8b8374"", ""#8b847b"", ""#a49c8b""]",2.0,brown_tan,single,1.0
42358,Asian Art,Vase,vase,1667,1733,1700,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
188645,European Sculpture and Decorative Arts,Milk or hot water jug (?),jug,1778,1799,1788,1500:1999,||||||||||German,Germany,department||artistNationality,0.53,true,country.8762,Germany,10.018343,51.133481,1.0,country:1.00,matched,2026-04-27T16:46:43Z,False,,[],,,,
47527,Asian Art,Vase,vase,1800,1849,1824,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
199320,European Sculpture and Decorative Arts,Jug,jug,1745,1755,1750,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,False,,[],,,,
47327,Asian Art,Vase,vase,1720,1720,1720,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
48643,Asian Art,Vase,vase,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
51130,Asian Art,Vase,vase,1800,1849,1824,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#acaba4,"[""#acaba4"", ""#a5a39b"", ""#847c6b"", ""#b3b2ac"", ""#cccbc5"", ""#8b8474"", ""#d3d2cc"", ""#9c9b93""]",8.0,gray,single,1.0
52040,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
50742,Asian Art,Square vase,vase,1768,1899,1833,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#325534,"[""#325534"", ""#345a3a"", ""#2d5433"", ""#2b522d"", ""#335936"", ""#335639"", ""#395b3c"", ""#2b4d2c""]",6.0,green,single,1.0
188765,European Sculpture and Decorative Arts,Vase,vase,1680,1700,1690,1500:1999,||||||||||French,France,department||artistNationality,0.53,true,country.8781,France,2.618787,47.824905,1.0,country:1.00,matched,2026-04-27T16:46:43Z,True,#fdfdfd,"[""#fdfdfd"", ""#d4d3d3"", ""#9c9c9c"", ""#cccbcb"", ""#dcdcdb"", ""#f4f4f4"", ""#838383"", ""#acabac""]",9.0,white,single,0.88012
448696,Islamic Art,Pilgrim Flask,flask,700,799,749,500:999,Ctesiphon||||||Iraq||||,"Ctesiphon, Iraq",city||country,0.88,true,country.8813,Iraq,43.404716,33.048056,0.5,country:0.50,matched,2026-04-27T16:46:37Z,True,#7d624d,"[""#7d624d"", ""#836a55"", ""#8c725c"", ""#806652"", ""#856d5a"", ""#947a64"", ""#7c6452"", ""#795e4a""]",2.0,brown_tan,single,1.0
208397,European Sculpture and Decorative Arts,Vase,vase,1700,1799,1749,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#a4a49b,"[""#a4a49b"", ""#acaba3"", ""#a3a394"", ""#abab9c"", ""#b4b3ab"", ""#bcbbb3"", ""#9c9c93"", ""#b3b3a4""]",8.0,gray,single,0.639027
47923,Asian Art,Flower Vase,vase,1767,1799,1783,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#2c2313,"[""#2c2313"", ""#241b0c"", ""#1c140b"", ""#332413"", ""#342b1b"", ""#342b14"", ""#241c13"", ""#3b2c14""]",2.0,brown_tan,single,1.0
446936,Islamic Art,Jar,jar,1700,1799,1749,1500:1999,||||||Iran||||,Iran,country,0.70,true,country.8814,Iran,54.301374,32.565838,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#ab8463,"[""#ab8463"", ""#a48263"", ""#a37c5c"", ""#9c7b5b"", ""#bc9b7c"", ""#b49374"", ""#947354"", ""#ac8b6b""]",3.0,orange,single,1.0
46687,Asian Art,Vase,vase,1800,1899,1849,1500:1999,||||||||Japan||Japanese,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
48669,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefd,"[""#fefefd"", ""#141314"", ""#1b1b1c"", ""#242324"", ""#020202"", ""#2c2b2c"", ""#343334"", ""#1d1c22""]",0.0,multicolor,multicolor,0.456644
460184,Robert Lehman Collection,Apothecary bottle (fiasca da farmacia),bottle,1527,1543,1535,1500:1999,"||||||||Italian, Castelli||","Castelli, Italy",culture||country,0.55,true,place.13543536,"Castelli, Teramo, Italy",13.711486,42.488766,1.0,place:1.00,matched,2026-04-27T16:46:32Z,True,#fdfdfd,"[""#fdfdfd"", ""#0b1b33"", ""#0b1423"", ""#0c1b2c"", ""#0b1c3b"", ""#041b3c"", ""#0c2343"", ""#03142c""]",5.0,blue,single,0.684015
62555,Asian Art,Tea Jar,jar,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#130d0b,"[""#130d0b"", ""#0d0b0b"", ""#1c120c"", ""#23140b"", ""#130b05"", ""#0b0504"", ""#0c0906"", ""#2b1c13""]",2.0,brown_tan,single,0.918741
187828,European Sculpture and Decorative Arts,Vase,vase,1700,1799,1749,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,False,,[],,,,
42421,Asian Art,Water Jar,jar,1678,1688,1683,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#ebc493,"[""#ebc493"", ""#eccb93"", ""#dcb383"", ""#e4bc8b"", ""#e4c38c"", ""#fdfdfd"", ""#fce4c3"", ""#e3b484""]",2.0,brown_tan,single,0.887654
50783,Asian Art,Vase,vase,1400,1599,1499,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#433c1c,"[""#433c1c"", ""#4b4423"", ""#534d2a"", ""#3a3415"", ""#5b532d"", ""#5c5432"", ""#524b25"", ""#353213""]",1.0,yellow,single,1.0
48767,Asian Art,Vase with Birthday Reception for General Guo Ziyi,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefd,"[""#fefefd"", ""#bcbbb3"", ""#b4b3ab"", ""#e4e5e3"", ""#c3c3bb"", ""#bab5ac"", ""#b4b2a4"", ""#b3ab93""]",0.0,multicolor,multicolor,0.516907
57425,Asian Art,Bottle,bottle,1140,1160,1150,1000:1499,||||||||Korea||,Korea,culture,0.55,true,country.8828,South Korea,128.168944,36.536236,1.0,country:1.00,matched,2026-04-27T16:46:49Z,True,#595652,"[""#595652"", ""#696662"", ""#615e5a"", ""#524e4a"", ""#6d6966"", ""#65615e"", ""#716e6a"", ""#4a4642""]",8.0,gray,single,0.754624
188976,European Sculpture and Decorative Arts,Cream jug,jug,1745,1755,1750,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,False,,[],,,,
309399,The Michael C. Rockefeller Wing,Miniature Jar,jar,1400,1550,1475,1000:1499,||||||Peru||Inca||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#83745b,"[""#83745b"", ""#8b7c63"", ""#7c6c53"", ""#93846b"", ""#74634c"", ""#9b8c73"", ""#6c5c44"", ""#938265""]",2.0,brown_tan,single,1.0
48726,Asian Art,Jar with Cover,jar,1368,1644,1506,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#53533d,"[""#53533d"", ""#4c4c3a"", ""#5b5b45"", ""#4b4b35"", ""#555a44"", ""#5c634c"", ""#444433"", ""#545542""]",2.0,brown_tan,single,1.0
63020,Asian Art,Wine bottle,bottle,1780,1780,1780,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
445301,Islamic Art,Jar,jar,1200,1399,1299,1000:1499,||||||Spain or North Africa||||,Spain,country,0.50,true,country.8774,Spain,-4.055685,41.294856,1.0,country:1.00,matched,2026-04-27T16:47:07Z,False,,[],,,,
848444,European Sculpture and Decorative Arts,Jug with baptism of Christ,jug,1675,1695,1685,1500:1999,||||||||||German,Germany,department||artistNationality,0.53,true,country.8762,Germany,10.018343,51.133481,1.0,country:1.00,matched,2026-04-27T16:46:43Z,True,#edebea,"[""#edebea"", ""#e5e3e3"", ""#fefdfd"", ""#dcdbdb"", ""#2c2b2b"", ""#f1edec"", ""#d4d4d3"", ""#343333""]",8.0,gray,single,0.890665
62916,Asian Art,Vase in form of a Funamushi,vase,1650,1650,1650,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
52732,Asian Art,Jar,jar,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#a4aca4,"[""#a4aca4"", ""#fefefd"", ""#acb3ab"", ""#9ca39b"", ""#adb2a4"", ""#b2b5ab"", ""#818375"", ""#aaada3""]",0.0,multicolor,multicolor,0.535754
194588,European Sculpture and Decorative Arts,Bottle,bottle,1685,1699,1692,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,False,,[],,,,
39590,Asian Art,Maebyeong (plum bottle) decorated with cranes and clouds,bottle,1271,1299,1285,1000:1499,||||||||Korea||,Korea,culture,0.55,true,country.8828,South Korea,128.168944,36.536236,1.0,country:1.00,matched,2026-04-27T16:46:49Z,True,#9ba394,"[""#9ba394"", ""#949c8c"", ""#9a9e8c"", ""#8b9583"", ""#949a84"", ""#adbaab"", ""#9ca18d"", ""#abb4a4""]",8.0,gray,single,0.748254
444451,Islamic Art,Vase,vase,1700,1799,1749,1500:1999,||||||Iran||||,Iran,country,0.70,true,country.8814,Iran,54.301374,32.565838,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#f3d4ab,"[""#f3d4ab"", ""#f3d3a4"", ""#f3dab4"", ""#eccda3"", ""#ecd3ab"", ""#ebcb9c"", ""#f4dcbb"", ""#edd2a4""]",2.0,brown_tan,single,1.0
46915,Asian Art,Vase,vase,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefe,"[""#fefefe"", ""#dcdcd4"", ""#e3e3dc"", ""#ebebe4"", ""#f4f4f3"", ""#dcdcdb"", ""#d4d3cc"", ""#e4e4e3""]",0.0,multicolor,multicolor,0.533624
461224,Robert Lehman Collection,Vase,vase,1798,1902,1850,1500:1999,||||||||Chinese||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#647c5b,"[""#647c5b"", ""#73846b"", ""#6b8164"", ""#7c8b73"", ""#d4e3cc"", ""#5b7c54"", ""#fdfdfd"", ""#5c7454""]",6.0,green,single,0.90715
310521,The Michael C. Rockefeller Wing,Sea Lion Hunt Bottle,bottle,500,699,599,500:999,||||||Peru||Moche||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#43342c,"[""#43342c"", ""#fefefe"", ""#4b3c33"", ""#3d322b"", ""#b3936c"", ""#4c3a2d"", ""#443a33"", ""#533b2c""]",2.0,brown_tan,single,0.89221
309482,The Michael C. Rockefeller Wing,Llama Bottle,bottle,300,700,500,500:999,||||||Peru||Moche||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#fefefd,"[""#fefefd"", ""#ac845b"", ""#b38c63"", ""#9b7c5c"", ""#d3ac7c"", ""#834334"", ""#8c4b3c"", ""#935344""]",0.0,multicolor,multicolor,0.46364
204377,European Sculpture and Decorative Arts,Pitcher,pitcher,1800,1899,1849,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#fefefe,"[""#fefefe"", ""#84a4b2"", ""#82a2ad"", ""#7c9dab"", ""#829dab"", ""#8ba5b3"", ""#8ba9b5"", ""#7ea1ad""]",5.0,blue,single,0.748363
52066,Asian Art,Bottle,bottle,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
42247,Asian Art,Water Jar with Swirling Clouds,jar,1713,1722,1717,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#535b52,"[""#535b52"", ""#c5cdc2"", ""#c2cabd"", ""#4c554b"", ""#c9d1c6"", ""#bac3b5"", ""#b2bbad"", ""#bdc6ba""]",8.0,gray,single,1.0
57522,Asian Art,Jar with small loop handles,jar,150,450,300,0:499,||||||||Korea||,Korea,culture,0.55,true,country.8828,South Korea,128.168944,36.536236,1.0,country:1.00,matched,2026-04-27T16:46:49Z,True,#fdfcfe,"[""#fdfcfe"", ""#f3f2f5"", ""#ebeaed"", ""#e5e4ea"", ""#e3e2e5"", ""#eeecf1"", ""#dddce2"", ""#d5d4da""]",9.0,white,single,0.759649
208181,European Sculpture and Decorative Arts,Vase,vase,1685,1695,1690,1500:1999,||||||||||French,France,department||artistNationality,0.53,true,country.8781,France,2.618787,47.824905,1.0,country:1.00,matched,2026-04-27T16:46:43Z,True,#fdfdfe,"[""#fdfdfe"", ""#f4fcfd"", ""#f3f4f4"", ""#ecfcfe"", ""#ebf4fc"", ""#e4f3fd"", ""#bcc3cc"", ""#dbecfc""]",0.0,multicolor,multicolor,0.502123
50885,Asian Art,Ewer,pitcher,1667,1733,1700,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
310359,The Michael C. Rockefeller Wing,Bird Jar,jar,100,600,350,0:499,||||||Peru||Nasca||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#a38343,"[""#a38343"", ""#b38c43"", ""#836334"", ""#7c5b2c"", ""#9c7c3c"", ""#fefefe"", ""#bb944b"", ""#8b6b3c""]",3.0,orange,single,0.89649
62692,Asian Art,Tea Jar,jar,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#6a4d2c,"[""#6a4d2c"", ""#654a2c"", ""#725533"", ""#5c442b"", ""#5d4225"", ""#543b23"", ""#62462a"", ""#644c33""]",2.0,brown_tan,single,0.896529
47680,Asian Art,Large Bottle,bottle,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
856856,Asian Art,Ceremonial vessel with animal heads,vessel,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#c4ab43,"[""#c4ab43"", ""#7b641b"", ""#d3b543"", ""#d4bb54"", ""#cbac3c"", ""#a48b2c"", ""#ccb244"", ""#ccb34b""]",1.0,yellow,single,1.0
42498,Asian Art,Monk’s cap ewer,pitcher,1400,1433,1416,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#cbcccb,"[""#cbcccb"", ""#c3c4c3"", ""#bbbcbb"", ""#a4a4a3"", ""#d3d4d4"", ""#9c9c9b"", ""#b4b4b4"", ""#e3e4e4""]",0.0,multicolor,multicolor,0.422529
46624,Asian Art,Vase with ladies and boys,vase,1768,1899,1833,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#abcccc,"[""#abcccc"", ""#b3d3d4"", ""#a4cacb"", ""#fefefe"", ""#acd2d3"", ""#a3c4c4"", ""#9cc3c4"", ""#bbdadc""]",5.0,blue,single,0.868747
460173,Robert Lehman Collection,Vase (vaso),vase,1517,1533,1525,1500:1999,"||||||||Italian, Deruta||","Deruta, Italy",culture||country,0.55,true,place.20514928,"Deruta, Perugia, Italy",12.420198,42.98219,1.0,place:1.00,matched,2026-04-27T16:46:38Z,True,#fefefe,"[""#fefefe"", ""#949599"", ""#020204"", ""#8c8d91"", ""#9d9da1"", ""#7c7e81"", ""#848689"", ""#6b6e71""]",0.0,multicolor,multicolor,0.454617
314699,The Michael C. Rockefeller Wing,Figure Bottle,bottle,100,300,200,0:499,||||||Peru||Vicús||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#fefefe,"[""#fefefe"", ""#64543b"", ""#6c5c43"", ""#5b4c33"", ""#74644b"", ""#837354"", ""#8b7b5c"", ""#836b4c""]",2.0,brown_tan,single,0.789216
48648,Asian Art,Vase decorated with auspicious animals,vase,1700,1722,1711,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefd,"[""#fefefd"", ""#fcfcf4"", ""#fbfbec"", ""#f4f5eb"", ""#f3f3e4"", ""#ebebdc"", ""#e4e4db"", ""#ecece2""]",9.0,white,single,1.0
871715,European Sculpture and Decorative Arts,Vase with iris,vase,1898,1908,1903,1500:1999,||||||||||French,France,department||artistNationality,0.53,true,country.8781,France,2.618787,47.824905,1.0,country:1.00,matched,2026-04-27T16:46:43Z,True,#fefefe,"[""#fefefe"", ""#64432c"", ""#633c23"", ""#6b4b34"", ""#745b4b"", ""#644a34"", ""#644532"", ""#6c533c""]",2.0,brown_tan,single,1.0
444518,Islamic Art,Jar,jar,1600,1699,1649,1500:1999,||||||Iran||||,Iran,country,0.70,true,country.8814,Iran,54.301374,32.565838,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#fefefd,"[""#fefefd"", ""#34231b"", ""#2c1b14"", ""#3b241b"", ""#432c23"", ""#331c14"", ""#3c2b23"", ""#4b342b""]",2.0,brown_tan,single,0.681851
