objectID,color_eligible,color_analysis_status,primary_image_url,bw_grayscale_ratio,top_color_hex,dominant_colors_hex,dominant_colors_share,color_group_id,color_group_label,no_bg_image_path,no_bg_image_exists,dominant_color_foreground_pixels,color_group_key,color_group_type,color_group_confidence
463530,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf11-163-3s7.jpg,0.003936,#fdfdfd,"[""#fdfdfd"", ""#837354"", ""#7b6c53"", ""#8b7b5c"", ""#83745b"", ""#938264"", ""#73644b"", ""#14120b""]","[0.01178, 0.01074, 0.01049, 0.010335, 0.01007, 0.00931, 0.009225, 0.008965]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463530_no_bg.png,True,301364.0,combo_1,combo,0.683412
463532,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf11-163-5s4.jpg,0.00436,#83745b,"[""#83745b"", ""#8c7c63"", ""#94836b"", ""#7c6c53"", ""#9c8b73"", ""#837254"", ""#948264"", ""#9b856b""]","[0.025645, 0.02165, 0.021275, 0.019675, 0.017045, 0.014845, 0.01453, 0.0141]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463532_no_bg.png,True,385887.0,combo_2,combo,0.8467
463533,True,eligible,https://images.metmuseum.org/CRDImages/md/original/DP-139-002.jpg,0.573124,#fdfdfd,"[""#fdfdfd"", ""#d3a483"", ""#cb9c7b"", ""#c39474"", ""#dbad8b"", ""#dbab84"", ""#e3b593"", ""#bb8c6c""]","[0.025395, 0.014165, 0.01354, 0.012055, 0.0109, 0.01065, 0.00994, 0.009505]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463533_no_bg.png,True,309629.0,combo_1,combo,0.781112
463546,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf11-76-1s1.jpg,0.075744,#3c3a2c,"[""#3c3a2c"", ""#343224"", ""#423d2b"", ""#444333"", ""#3a3524"", ""#34342a"", ""#2c2c23"", ""#4a4533""]","[0.046845, 0.03066, 0.03024, 0.026005, 0.022505, 0.022, 0.02187, 0.019405]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463546_no_bg.png,True,320516.0,combo_2,combo,0.766759
463554,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf12-129-3s7.jpg,0.021948,#b4ab9b,"[""#b4ab9b"", ""#827c6c"", ""#aba394"", ""#7c7364"", ""#bbb3a3"", ""#8b8374"", ""#8b847b"", ""#a49c8b""]","[0.021045, 0.019065, 0.01905, 0.017665, 0.016135, 0.015985, 0.01576, 0.015745]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463554_no_bg.png,True,287837.0,combo_1,combo,0.784292
463559,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf12-135-4s1.jpg,0.00314,#fefefe,"[""#fefefe"", ""#43342b"", ""#4b3c33"", ""#4c443b"", ""#544334"", ""#4c3b2c"", ""#53443b"", ""#635344""]","[0.01229, 0.00935, 0.00856, 0.008385, 0.007685, 0.0076, 0.00731, 0.00727]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463559_no_bg.png,True,289051.0,combo_3,combo,0.723096
463707,True,eligible,https://images.metmuseum.org/CRDImages/md/original/DP306005.jpg,0.268028,#fdfdfd,"[""#fdfdfd"", ""#e4e4e3"", ""#f3fdfe"", ""#ebebeb"", ""#dcdcdb"", ""#131b1c"", ""#cbcccc"", ""#e3e2dd""]","[0.02016, 0.014125, 0.00724, 0.00713, 0.006545, 0.00619, 0.00556, 0.00544]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463707_no_bg.png,True,300096.0,multicolor,multicolor,0.376986
463709,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf16-154-6s7.jpg,0.030148,#838482,"[""#838482"", ""#81827d"", ""#7c7d7a"", ""#7a7b75"", ""#73736c"", ""#747572"", ""#6b6b64"", ""#8a8b84""]","[0.057635, 0.0423, 0.037945, 0.037825, 0.03062, 0.024505, 0.023985, 0.022085]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463709_no_bg.png,True,391990.0,combo_4,combo,0.723737
463710,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf16-154-7s1.jpg,0.05194,#8c8b7c,"[""#8c8b7c"", ""#838374"", ""#939383"", ""#7c7b6c"", ""#adab9b"", ""#5c4b2c"", ""#8b8d82"", ""#a39d8b""]","[0.03951, 0.03522, 0.026015, 0.02437, 0.02152, 0.02141, 0.020465, 0.018085]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463710_no_bg.png,True,425537.0,combo_4,combo,0.738243
464680,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-190-826s1.jpg,0.048592,#fefefe,"[""#fefefe"", ""#fdfdf4"", ""#f4fdfd"", ""#fdfdec"", ""#f4f4f4"", ""#fcf4f4"", ""#fdf5fc"", ""#fcf4ec""]","[0.045695, 0.00725, 0.005745, 0.00424, 0.0036, 0.003, 0.002725, 0.00258]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/464680_no_bg.png,True,223094.0,multicolor,multicolor,0.698804
465831,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-1735s3.jpg,0.026664,#1c231c,"[""#1c231c"", ""#232c23"", ""#151b15"", ""#fefefe"", ""#2b342b"", ""#253323"", ""#2c3b2b"", ""#1a1d1a""]","[0.032065, 0.027755, 0.023495, 0.020375, 0.01871, 0.017485, 0.01659, 0.01382]",2,green,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465831_no_bg.png,True,296582.0,green,single,0.799201
465870,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2183s7.jpg,0.036684,#83836b,"[""#83836b"", ""#7c7c63"", ""#d3d3bc"", ""#abab94"", ""#a3a38c"", ""#ccccb4"", ""#b3b39c"", ""#dbdbc4""]","[0.020455, 0.020005, 0.018185, 0.01609, 0.0148, 0.014755, 0.01403, 0.013695]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465870_no_bg.png,True,460585.0,combo_4,combo,0.818229
465871,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2184s7.jpg,0.026912,#7b744c,"[""#7b744c"", ""#827c54"", ""#84825b"", ""#736c44"", ""#7d7a53"", ""#8a845c"", ""#848254"", ""#746c4b""]","[0.01526, 0.014925, 0.014835, 0.01346, 0.011985, 0.01161, 0.01137, 0.00977]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465871_no_bg.png,True,468572.0,combo_2,combo,0.786447
465872,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2185s7.jpg,0.021884,#fefefe,"[""#fefefe"", ""#84734b"", ""#8c7b53"", ""#94835b"", ""#9c8b64"", ""#a4936b"", ""#7c6b44"", ""#b4a37b""]","[0.016685, 0.009975, 0.009055, 0.00759, 0.007365, 0.00719, 0.00701, 0.00699]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465872_no_bg.png,True,349317.0,combo_1,combo,0.741217
465873,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2186s4.jpg,0.021708,#635d4b,"[""#635d4b"", ""#5c5543"", ""#64624c"", ""#635b45"", ""#646453"", ""#6b634c"", ""#635543"", ""#6a6552""]","[0.02217, 0.019915, 0.019865, 0.01831, 0.01502, 0.0144, 0.013135, 0.0122]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465873_no_bg.png,True,411058.0,combo_2,combo,0.83962
465874,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2187s1.jpg,0.037564,#fefefe,"[""#fefefe"", ""#dcd4a4"", ""#e3dcac"", ""#ebe4bb"", ""#e3dcb3"", ""#d4cb9c"", ""#ab8c64"", ""#7b7554""]","[0.014635, 0.012705, 0.011485, 0.011055, 0.010475, 0.01029, 0.009635, 0.00887]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465874_no_bg.png,True,374812.0,combo_1,combo,0.672584
465875,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2188s1.jpg,0.046532,#fefefe,"[""#fefefe"", ""#5c5c3c"", ""#636343"", ""#c3bc83"", ""#bcb37c"", ""#5c5c43"", ""#b4ab73"", ""#4b442b""]","[0.02001, 0.015305, 0.013705, 0.01036, 0.010345, 0.00925, 0.00894, 0.00881]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465875_no_bg.png,True,313878.0,multicolor,multicolor,0.39757
465876,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2189s1.jpg,0.071932,#848254,"[""#848254"", ""#827c53"", ""#8a855b"", ""#8d8a5c"", ""#7b744c"", ""#fefefe"", ""#8a8455"", ""#bbb483""]","[0.02049, 0.01844, 0.018085, 0.01637, 0.016, 0.01419, 0.01399, 0.01274]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465876_no_bg.png,True,255959.0,combo_2,combo,0.659056
465877,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2190s1.jpg,0.023704,#c2c5b4,"[""#c2c5b4"", ""#babcac"", ""#cacdbc"", ""#b2b4a4"", ""#aaac9c"", ""#bec2b3"", ""#a2a494"", ""#b6baab""]","[0.053605, 0.04614, 0.043675, 0.042145, 0.039465, 0.031825, 0.02953, 0.029305]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465877_no_bg.png,True,258947.0,combo_4,combo,0.827434
465878,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2191s7.jpg,0.021584,#8c7c6b,"[""#8c7c6b"", ""#847463"", ""#948373"", ""#8c7a64"", ""#937d6b"", ""#9b836c"", ""#937b64"", ""#94826c""]","[0.017885, 0.015895, 0.01395, 0.01307, 0.012595, 0.012035, 0.0118, 0.01171]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465878_no_bg.png,True,334301.0,multicolor,multicolor,0.537544
465879,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2192s7.jpg,0.015924,#33332c,"[""#33332c"", ""#3b3c33"", ""#43443b"", ""#fefefe"", ""#544b3b"", ""#2c2c25"", ""#4c4c43"", ""#4b4334""]","[0.02015, 0.01538, 0.011525, 0.01015, 0.00959, 0.008785, 0.008505, 0.00788]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465879_no_bg.png,True,411411.0,combo_2,combo,0.615727
465880,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2193s7.jpg,0.030024,#737464,"[""#737464"", ""#6b6c5c"", ""#7b7b6c"", ""#5b5c53"", ""#636354"", ""#53554b"", ""#828374"", ""#3c3c33""]","[0.024465, 0.024145, 0.023115, 0.02147, 0.021165, 0.019905, 0.019535, 0.0188]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465880_no_bg.png,True,271564.0,combo_4,combo,0.727615
465881,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2194s1.jpg,0.044536,#d3c5a3,"[""#d3c5a3"", ""#d3c39c"", ""#cbbd9b"", ""#645c44"", ""#6b644b"", ""#c3b593"", ""#cbbb94"", ""#fefefe""]","[0.02437, 0.02055, 0.0205, 0.018995, 0.016655, 0.015695, 0.015385, 0.01477]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465881_no_bg.png,True,276677.0,combo_1,combo,0.689464
465882,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2195s7.jpg,0.021216,#c3ac83,"[""#c3ac83"", ""#535444"", ""#5b5c4b"", ""#bcab83"", ""#fefefe"", ""#c4b28b"", ""#4b4b3c"", ""#bba47c""]","[0.02168, 0.017285, 0.01694, 0.01426, 0.012715, 0.012675, 0.01254, 0.01188]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465882_no_bg.png,True,331573.0,multicolor,multicolor,0.50423
465883,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2196s7.jpg,0.033104,#3b3c34,"[""#3b3c34"", ""#43443c"", ""#4b4c43"", ""#33332d"", ""#53554b"", ""#5b5c4c"", ""#525345"", ""#a3a493""]","[0.029605, 0.027425, 0.02621, 0.02287, 0.0191, 0.01443, 0.014355, 0.0137]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465883_no_bg.png,True,431145.0,combo_4,combo,0.666506
465884,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2197s3.jpg,0.04148,#4c443a,"[""#4c443a"", ""#534b3c"", ""#433c33"", ""#5b5344"", ""#4c4335"", ""#34332b"", ""#4b3d33"", ""#52453b""]","[0.02177, 0.02028, 0.017345, 0.017185, 0.01713, 0.01535, 0.015245, 0.01406]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465884_no_bg.png,True,423824.0,combo_2,combo,0.841955
465885,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2198s7.jpg,0.020724,#fefefe,"[""#fefefe"", ""#ccbb9c"", ""#c4b394"", ""#bcab8c"", ""#7c7b63"", ""#d3bc9c"", ""#cbb494"", ""#74735c""]","[0.016, 0.01196, 0.010605, 0.00887, 0.008735, 0.008445, 0.00844, 0.008405]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465885_no_bg.png,True,339041.0,combo_1,combo,0.717188
465886,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2199s1.jpg,0.024444,#534d3b,"[""#534d3b"", ""#5b543c"", ""#5b5443"", ""#635c43"", ""#4b4534"", ""#524c35"", ""#55513c"", ""#4d4a3b""]","[0.055175, 0.035885, 0.03155, 0.028345, 0.027685, 0.02338, 0.023285, 0.02283]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465886_no_bg.png,True,348135.0,combo_2,combo,0.872822
465888,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2201s1.jpg,0.041404,#5b553b,"[""#5b553b"", ""#6b6444"", ""#736c4b"", ""#635d43"", ""#625c3d"", ""#534d34"", ""#55523b"", ""#6d6a4b""]","[0.03338, 0.025285, 0.02404, 0.02166, 0.02009, 0.019525, 0.01681, 0.016205]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465888_no_bg.png,True,234318.0,combo_2,combo,0.84054
465889,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2202s1.jpg,0.023256,#5b5d52,"[""#5b5d52"", ""#5a5c4d"", ""#626455"", ""#5e6154"", ""#63655a"", ""#54554a"", ""#525445"", ""#aaac9c""]","[0.042615, 0.0359, 0.03266, 0.03063, 0.02883, 0.027245, 0.02556, 0.02372]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465889_no_bg.png,True,333927.0,combo_4,combo,0.71121
465895,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf17-194-2208s1.jpg,0.024348,#aca483,"[""#aca483"", ""#b3ac8b"", ""#a39c7c"", ""#bbb493"", ""#9b9474"", ""#837b5c"", ""#938c6c"", ""#8c8364""]","[0.03137, 0.03054, 0.024405, 0.021185, 0.02075, 0.01919, 0.017445, 0.017235]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/465895_no_bg.png,True,349222.0,combo_2,combo,0.755413
466228,True,eligible,https://images.metmuseum.org/CRDImages/cl/original/DT6793.jpg,0.02278,#5b4c3c,"[""#5b4c3c"", ""#6b5c4b"", ""#635444"", ""#534434"", ""#736453"", ""#443c33"", ""#4c443b"", ""#3c342b""]","[0.0189, 0.018705, 0.018345, 0.01817, 0.01781, 0.017695, 0.016545, 0.01649]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/466228_no_bg.png,True,449447.0,combo_2,combo,0.869335
466229,True,eligible,https://images.metmuseum.org/CRDImages/cl/original/MED8.jpg,0.001084,#fdfdfc,"[""#fdfdfc"", ""#a48344"", ""#a4834b"", ""#9c7b3c"", ""#fcfbf4"", ""#ab8b4c"", ""#ab8c53"", ""#a4823c""]","[0.02651, 0.008135, 0.006835, 0.00661, 0.00658, 0.00658, 0.005885, 0.005725]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/466229_no_bg.png,True,397638.0,combo_1,combo,0.645704
466230,True,eligible,https://images.metmuseum.org/CRDImages/cl/original/sf1991-471-3s1.jpg,0.082568,#545343,"[""#545343"", ""#4a4534"", ""#4d4b3b"", ""#524d3b"", ""#54523d"", ""#5c5b4b"", ""#5c5a45"", ""#827c64""]","[0.031995, 0.02729, 0.026465, 0.02547, 0.02143, 0.020495, 0.01924, 0.017165]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/466230_no_bg.png,True,232522.0,combo_2,combo,0.796353
466231,True,eligible,https://images.metmuseum.org/CRDImages/cl/original/MED10.jpg,0.000112,#fefdfd,"[""#fefdfd"", ""#d3b483"", ""#8d7b63"", ""#95826b"", ""#dcc39b"", ""#e3cca4"", ""#85735b"", ""#cbac7c""]","[0.015835, 0.008045, 0.008, 0.007495, 0.007345, 0.00714, 0.0071, 0.00666]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/466231_no_bg.png,True,245682.0,combo_1,combo,0.790305
466283,True,eligible,https://images.metmuseum.org/CRDImages/cl/original/sf1995-325s7.jpg,0.089084,#4b4c43,"[""#4b4c43"", ""#44453b"", ""#535344"", ""#4b4b3d"", ""#5c5b4c"", ""#54544a"", ""#646354"", ""#2c2b24""]","[0.040595, 0.039065, 0.02749, 0.025265, 0.02363, 0.022425, 0.020715, 0.02049]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/466283_no_bg.png,True,291233.0,combo_2,combo,0.683878
466579,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf24-159-2s1.jpg,0.001424,#fefefe,"[""#fefefe"", ""#6c5334"", ""#edeceb"", ""#6c543b"", ""#735c43"", ""#b39c83"", ""#735b3c"", ""#74634b""]","[0.011145, 0.004145, 0.003245, 0.00298, 0.00287, 0.00281, 0.002745, 0.00257]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/466579_no_bg.png,True,343125.0,combo_1,combo,0.710075
466618,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf25-17-11s6at.jpg,0.025184,#fefefe,"[""#fefefe"", ""#946b23"", ""#9b732c"", ""#9b7324"", ""#835c23"", ""#b3a47b"", ""#b4a374"", ""#b39c5b""]","[0.01548, 0.00382, 0.003685, 0.003405, 0.003365, 0.003355, 0.003285, 0.003265]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/466618_no_bg.png,True,358483.0,combo_1,combo,0.629659
466701,True,eligible,https://images.metmuseum.org/CRDImages/md/original/DP319662.jpg,0.306696,#fdfdfd,"[""#fdfdfd"", ""#cccbcb"", ""#c4c3c3"", ""#d4d3d3"", ""#bcbbbb"", ""#b4b3b3"", ""#dcdbdb"", ""#acabab""]","[0.025785, 0.015865, 0.01535, 0.014925, 0.014825, 0.014045, 0.013355, 0.011685]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/466701_no_bg.png,True,391480.0,combo_1,combo,0.488248
467634,True,eligible,https://images.metmuseum.org/CRDImages/md/original/DP326902.jpg,0.244644,#fdfdfd,"[""#fdfdfd"", ""#f4f2ed"", ""#020302"", ""#f3ebe4"", ""#f3eeea"", ""#f4f4f3"", ""#8c817c"", ""#8c8482""]","[0.02995, 0.011165, 0.0096, 0.00955, 0.009405, 0.00843, 0.00753, 0.00676]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/467634_no_bg.png,True,311777.0,combo_1,combo,0.416248
467946,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf41-190-113s1.jpg,0.005188,#141a1c,"[""#141a1c"", ""#141c23"", ""#1b242b"", ""#fefefe"", ""#9b8c7c"", ""#c3b4a3"", ""#a39483"", ""#131514""]","[0.015785, 0.012495, 0.01225, 0.011795, 0.010925, 0.01067, 0.01015, 0.009805]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/467946_no_bg.png,True,216541.0,multicolor,multicolor,0.431744
467958,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf41-190-225s1.jpg,0.003392,#fefefd,"[""#fefefd"", ""#d4c4ab"", ""#cbbca3"", ""#c3b49b"", ""#dcccb3"", ""#bcac93"", ""#b4a48b"", ""#020202""]","[0.013505, 0.008895, 0.007735, 0.007715, 0.00725, 0.007105, 0.00669, 0.00638]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/467958_no_bg.png,True,237994.0,combo_1,combo,0.643514
467959,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf41-190-226s1.jpg,0.005708,#fefdfd,"[""#fefdfd"", ""#bcac93"", ""#c3b39b"", ""#131413"", ""#020303"", ""#9b8c74"", ""#0b0c0c"", ""#a3947b""]","[0.011375, 0.011325, 0.01115, 0.010735, 0.01003, 0.00887, 0.00862, 0.00851]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/467959_no_bg.png,True,238828.0,multicolor,multicolor,0.494387
468158,True,eligible,https://images.metmuseum.org/CRDImages/md/original/DP306000.jpg,0.74884,#010202,"[""#010202"", ""#fdfdfd"", ""#c4c3bc"", ""#cbcbc4"", ""#030b0c"", ""#bcbbb4"", ""#cbcdcb"", ""#c3c5c3""]","[0.02894, 0.015175, 0.0089, 0.00826, 0.007605, 0.007345, 0.00722, 0.00696]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/468158_no_bg.png,True,371152.0,multicolor,multicolor,0.404236
468159,True,eligible,https://images.metmuseum.org/CRDImages/md/original/DP319612.jpg,0.729484,#010202,"[""#010202"", ""#fdfdfd"", ""#030b0c"", ""#d3d3cc"", ""#cbcbc4"", ""#0c1314"", ""#ccd2cc"", ""#cbcdca""]","[0.027065, 0.01509, 0.011335, 0.009795, 0.00937, 0.007765, 0.007445, 0.00709]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/468159_no_bg.png,True,386889.0,multicolor,multicolor,0.486178
468165,True,eligible,https://images.metmuseum.org/CRDImages/md/original/DP305997.jpg,0.604612,#fefefd,"[""#fefefd"", ""#0b131c"", ""#020203"", ""#131b24"", ""#1b232c"", ""#232b34"", ""#0a0d13"", ""#1c2632""]","[0.023945, 0.02148, 0.02083, 0.01892, 0.01728, 0.016395, 0.01549, 0.01196]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/468165_no_bg.png,True,408794.0,blue,single,0.836329
468166,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf46-85-6s1.jpg,0.012056,#fefdfd,"[""#fefdfd"", ""#ccbbb3"", ""#3b3b3c"", ""#d4c3bb"", ""#c4b3ac"", ""#d3bcb3"", ""#c3aca3"", ""#cbb4ab""]","[0.017775, 0.00626, 0.006165, 0.006145, 0.006105, 0.006085, 0.005975, 0.00589]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/468166_no_bg.png,True,387115.0,multicolor,multicolor,0.89793
